date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:08:05	21627/21627	---M--	200	added ('OK')	image/png	etag:%225f41a36d-547b%22	https://bitcoin.org/img/wallet/brd.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/brd5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:05	185358/185358	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2c90%22	https://bitcoin.org/es/wallets/mobile/android/brd/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/android/brd/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:06	3691/3691	---M--	200	added ('OK')	image/png	etag:%225f41a36d-e6b%22	https://bitcoin.org/img/wallet/coldcard.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/coldcard5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:06	6472/6472	---M--	200	added ('OK')	image/png	etag:%225f41a36d-1948%22	https://bitcoin.org/img/wallet/eclairmobile.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/eclairmobile5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:06	185978/185978	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2bd0%22	https://bitcoin.org/es/wallets/hardware/coldcard/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/hardware/coldcard/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:06	7293/7293	---M--	200	added ('OK')	image/png	etag:%225f41a36d-1c7d%22	https://bitcoin.org/img/wallet/edgewallet.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/edgewallet5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:06	8723/8723	---M--	200	added ('OK')	image/png	etag:%225f41a36d-2213%22	https://bitcoin.org/img/wallet/electrum.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/electrum5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:06	3803/3803	---M--	200	added ('OK')	image/png	etag:%225f41a36d-edb%22	https://bitcoin.org/img/wallet/keepkey.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/keepkey5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:07	1470/1470	---M--	200	added ('OK')	image/png	etag:%225f41a36d-5be%22	https://bitcoin.org/img/wallet/ledgernanos.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/ledgernanos5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:07	185374/185374	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2c96%22	https://bitcoin.org/es/wallets/mobile/android/eclairmobile/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/android/eclairmobile/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:07	4426/4426	---M--	200	added ('OK')	image/png	etag:%225f41a36d-114a%22	https://bitcoin.org/img/wallet/mycelium.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/mycelium5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:07	15594/15594	---M--	200	added ('OK')	image/png	etag:%226071e8ce-3cea%22	https://bitcoin.org/img/wallet/specterdesktop.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/specterdesktop5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:08	1562/1562	---M--	200	added ('OK')	image/png	etag:%225f41a36d-61a%22	https://bitcoin.org/img/wallet/trezormodelt.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/trezormodelt5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:08	186806/186806	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2dd0%22	https://bitcoin.org/es/wallets/mobile/android/edgewallet/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/android/edgewallet/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:08	1562/1562	---M--	200	added ('OK')	image/png	etag:%225f41a36d-61a%22	https://bitcoin.org/img/wallet/trezorone.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/trezorone5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:08	186802/186802	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2dcf%22	https://bitcoin.org/es/wallets/mobile/ios/edgewallet/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/ios/edgewallet/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:08	4481/4481	---M--	200	added ('OK')	image/png	etag:%2260064c5e-1181%22	https://bitcoin.org/img/wallet/unstoppable.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/unstoppable5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:09	4691/4691	---M--	200	added ('OK')	image/png	etag:%225f41a36d-1253%22	https://bitcoin.org/img/wallet/wasabi.png?1619021447	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/wallet/wasabi5c0f.png	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:09	21253/21253	---M-Z	200	added ('OK')	application/javascript	etag:%225f41a36d-1251%22	https://bitcoin.org/js/walletSelector.js	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/js/walletSelector.js	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:50	193088/193088	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2f50%22	https://bitcoin.org/es/wallets/desktop/windows/electrum/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/windows/electrum/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:50	193086/193086	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2f50%22	https://bitcoin.org/es/wallets/desktop/linux/electrum/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/linux/electrum/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:51	193250/193250	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2f72%22	https://bitcoin.org/es/wallets/desktop/mac/electrum/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/mac/electrum/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:08:51	189874/189874	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2dfa%22	https://bitcoin.org/es/wallets/mobile/android/electrum/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/android/electrum/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:09:33	185941/185941	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2bb1%22	https://bitcoin.org/es/wallets/hardware/keepkey/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/hardware/keepkey/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:09:33	186172/186172	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2c24%22	https://bitcoin.org/es/wallets/hardware/ledgernanos/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/hardware/ledgernanos/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:09:33	186041/186041	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2c99%22	https://bitcoin.org/es/wallets/mobile/android/mycelium/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/android/mycelium/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:09:34	189840/189840	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2e0c%22	https://bitcoin.org/es/wallets/desktop/windows/specterdesktop/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/windows/specterdesktop/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:15	189836/189836	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2e0b%22	https://bitcoin.org/es/wallets/desktop/mac/specterdesktop/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/mac/specterdesktop/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:15	189838/189838	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2e0c%22	https://bitcoin.org/es/wallets/desktop/linux/specterdesktop/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/linux/specterdesktop/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:15	186045/186045	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2bd3%22	https://bitcoin.org/es/wallets/hardware/trezormodelt/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/hardware/trezormodelt/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:16	186050/186050	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2bf3%22	https://bitcoin.org/es/wallets/hardware/trezorone/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/hardware/trezorone/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:57	186431/186431	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2cd7%22	https://bitcoin.org/es/wallets/mobile/ios/unstoppable/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/ios/unstoppable/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:57	186321/186321	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2cc7%22	https://bitcoin.org/es/wallets/mobile/android/unstoppable/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/android/unstoppable/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:58	187321/187321	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2cec%22	https://bitcoin.org/es/wallets/desktop/windows/wasabi/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/windows/wasabi/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:10:59	187317/187317	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2ceb%22	https://bitcoin.org/es/wallets/desktop/mac/wasabi/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/mac/wasabi/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:11:40	187319/187319	---M-Z	200	added ('OK')	text/html	etag:%226080514b-2ceb%22	https://bitcoin.org/es/wallets/desktop/linux/wasabi/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/linux/wasabi/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:11:40	251270/251270	---M-Z	200	added ('OK')	text/html	etag:%226080514b-399c%22	https://bitcoin.org/es/wallets/desktop/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:11:40	237977/237977	---M-Z	200	added ('OK')	text/html	etag:%226080514b-385e%22	https://bitcoin.org/es/wallets/desktop/linux/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/linux/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:11:41	237959/237959	---M-Z	200	added ('OK')	text/html	etag:%226080514b-385e%22	https://bitcoin.org/es/wallets/desktop/mac/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/mac/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:12:23	237995/237995	---M-Z	200	added ('OK')	text/html	etag:%226080514b-385f%22	https://bitcoin.org/es/wallets/desktop/windows/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/desktop/windows/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:12:23	237330/237330	---M-Z	200	added ('OK')	text/html	etag:%226080514b-3834%22	https://bitcoin.org/es/wallets/hardware/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/hardware/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:12:23	247829/247829	---M-Z	200	added ('OK')	text/html	etag:%226080514b-3968%22	https://bitcoin.org/es/wallets/mobile/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:12:23	238554/238554	---M-Z	200	added ('OK')	text/html	etag:%226080514b-3881%22	https://bitcoin.org/es/wallets/mobile/android/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/android/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:12:24	237035/237035	---M-Z	200	added ('OK')	text/html	etag:%226080514b-381e%22	https://bitcoin.org/es/wallets/mobile/ios/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/mobile/ios/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:12:24	235564/235564	---M-Z	200	added ('OK')	text/html	etag:%226080514b-3776%22	https://bitcoin.org/es/wallets/web/	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/es/wallets/web/index.html	(from https://bitcoin.org/es/elige-tu-monedero)
15:12:24	6992/6992	---M--	200	added ('OK')	image/png	etag:%225f41a36d-1b50%22	https://bitcoin.org/img/jquery/ui-icons_444444_256x240.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/jquery/ui-icons_444444_256x240.png	(from https://bitcoin.org/css/jquery-ui.min.css)
15:12:24	6999/6999	---M--	200	added ('OK')	image/png	etag:%225f41a36d-1b57%22	https://bitcoin.org/img/jquery/ui-icons_777777_256x240.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/jquery/ui-icons_777777_256x240.png	(from https://bitcoin.org/css/jquery-ui.min.css)
15:12:24	6988/6988	---M--	200	added ('OK')	image/png	etag:%225f41a36d-1b4c%22	https://bitcoin.org/img/jquery/ui-icons_555555_256x240.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/jquery/ui-icons_555555_256x240.png	(from https://bitcoin.org/css/jquery-ui.min.css)
15:12:24	6299/6299	---M--	200	added ('OK')	image/png	etag:%225f41a36d-189b%22	https://bitcoin.org/img/jquery/ui-icons_ffffff_256x240.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/jquery/ui-icons_ffffff_256x240.png	(from https://bitcoin.org/css/jquery-ui.min.css)
15:12:25	4549/4549	---M--	200	added ('OK')	image/png	etag:%225f41a36d-11c5%22	https://bitcoin.org/img/jquery/ui-icons_777620_256x240.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/jquery/ui-icons_777620_256x240.png	(from https://bitcoin.org/css/jquery-ui.min.css)
15:12:25	4549/4549	---M--	200	added ('OK')	image/png	etag:%225f41a36d-11c5%22	https://bitcoin.org/img/jquery/ui-icons_cc0000_256x240.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/jquery/ui-icons_cc0000_256x240.png	(from https://bitcoin.org/css/jquery-ui.min.css)
15:12:25	42572/42572	---M--	200	added ('OK')	image/png	etag:%225f41a36d-a64c%22	https://bitcoin.org/img/screenshots/armory.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/armory.png	(from https://bitcoin.org/es/wallets/desktop/windows/armory/)
15:12:26	43209/43209	---M--	200	added ('OK')	image/png	etag:%225f41a36d-a8c9%22	https://bitcoin.org/img/screenshots/bitbox02.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/bitbox02.png	(from https://bitcoin.org/es/wallets/hardware/bitbox/)
15:12:26	21632/21632	---M--	200	added ('OK')	image/png	etag:%225f41a36d-5480%22	https://bitcoin.org/img/screenshots/bitcoincore.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/bitcoincore.png	(from https://bitcoin.org/es/wallets/desktop/windows/bitcoincore/)
15:12:27	32584/32584	---M--	200	added ('OK')	image/png	etag:%225f41a36d-7f48%22	https://bitcoin.org/img/screenshots/bitcoinknots.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/bitcoinknots.png	(from https://bitcoin.org/es/wallets/desktop/windows/bitcoinknots/)
15:12:28	32703/32703	---M--	200	added ('OK')	image/png	etag:%225f41a36d-7fbf%22	https://bitcoin.org/img/screenshots/bitcoinwalletandroid.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/bitcoinwalletandroid.png	(from https://bitcoin.org/es/wallets/mobile/android/bitcoinwallet/)
15:12:29	90934/90934	---M--	200	added ('OK')	image/png	etag:%225f41a36d-16336%22	https://bitcoin.org/img/screenshots/bithermobile.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/bithermobile.png	(from https://bitcoin.org/es/wallets/mobile/ios/bither/)
15:12:29	55830/55830	---M--	200	added ('OK')	image/png	etag:%225f41a36d-da16%22	https://bitcoin.org/img/screenshots/bitherdesktop.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/bitherdesktop.png	(from https://bitcoin.org/es/wallets/mobile/ios/bither/)
15:12:30	28467/28467	---M--	200	added ('OK')	image/png	etag:%225f41a36d-6f33%22	https://bitcoin.org/img/screenshots/bitpay.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/bitpay.png	(from https://bitcoin.org/es/wallets/mobile/android/bitpay/)
15:12:31	41136/41136	---M--	200	added ('OK')	image/png	etag:%225f41a36d-a0b0%22	https://bitcoin.org/img/screenshots/blwandroid.png?1528322191	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/blwandroid68bb.png	(from https://bitcoin.org/es/wallets/mobile/android/blw/)
15:12:31	47447/47447	---M--	200	added ('OK')	image/png	etag:%225f41a36d-b957%22	https://bitcoin.org/img/screenshots/brd.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/brd.png	(from https://bitcoin.org/es/wallets/mobile/ios/brd/)
15:12:32	15696/15696	---M--	200	added ('OK')	image/png	etag:%225f41a36d-3d50%22	https://bitcoin.org/img/screenshots/eclairmobile.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/eclairmobile.png	(from https://bitcoin.org/es/wallets/mobile/android/eclairmobile/)
15:12:32	125922/125922	---M--	200	added ('OK')	image/png	etag:%225f41a36d-1ebe2%22	https://bitcoin.org/img/screenshots/coldcard.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/coldcard.png	(from https://bitcoin.org/es/wallets/hardware/coldcard/)
15:12:33	55001/55001	---M--	200	added ('OK')	image/png	etag:%225f41a36d-d6d9%22	https://bitcoin.org/img/screenshots/edgewalletandroid.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/edgewalletandroid.png	(from https://bitcoin.org/es/wallets/mobile/android/edgewallet/)
15:12:33	61774/61774	---M--	200	added ('OK')	image/png	etag:%225f41a36d-f14e%22	https://bitcoin.org/img/screenshots/edgewalletios.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/edgewalletios.png	(from https://bitcoin.org/es/wallets/mobile/android/edgewallet/)
15:12:33	25853/25853	---M--	200	added ('OK')	image/png	etag:%225f41a36d-64fd%22	https://bitcoin.org/img/screenshots/electrum.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/electrum.png	(from https://bitcoin.org/es/wallets/desktop/windows/electrum/)
15:12:33	9984/9984	---M--	200	added ('OK')	image/png	etag:%225f41a36d-2700%22	https://bitcoin.org/img/screenshots/electrumandroid.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/electrumandroid.png	(from https://bitcoin.org/es/wallets/desktop/windows/electrum/)
15:12:34	39381/39381	---M--	200	added ('OK')	image/png	etag:%225f41a36d-99d5%22	https://bitcoin.org/img/screenshots/keepkey.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/keepkey.png	(from https://bitcoin.org/es/wallets/hardware/keepkey/)
15:12:35	101949/101949	---M--	200	added ('OK')	image/png	etag:%225f41a36d-18e3d%22	https://bitcoin.org/img/screenshots/ledgernanos.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/ledgernanos.png	(from https://bitcoin.org/es/wallets/hardware/ledgernanos/)
15:12:35	28090/28090	---M--	200	added ('OK')	image/png	etag:%225f41a36d-6dba%22	https://bitcoin.org/img/screenshots/mycelium.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/mycelium.png	(from https://bitcoin.org/es/wallets/mobile/android/mycelium/)
15:12:36	44935/44935	---M--	200	added ('OK')	image/png	etag:%226071e8ce-af87%22	https://bitcoin.org/img/screenshots/specterdesktop.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/specterdesktop.png	(from https://bitcoin.org/es/wallets/desktop/windows/specterdesktop/)
15:12:36	56243/56243	---M--	200	added ('OK')	image/png	etag:%225f41a36d-dbb3%22	https://bitcoin.org/img/screenshots/trezormodelt.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/trezormodelt.png	(from https://bitcoin.org/es/wallets/hardware/trezormodelt/)
15:12:37	63406/63406	---M--	200	added ('OK')	image/png	etag:%225f41a36d-f7ae%22	https://bitcoin.org/img/screenshots/trezorone.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/trezorone.png	(from https://bitcoin.org/es/wallets/hardware/trezorone/)
15:12:37	29065/29065	---M--	200	added ('OK')	image/png	etag:%2260064c5e-7189%22	https://bitcoin.org/img/screenshots/unstoppable_ios.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/unstoppable_ios.png	(from https://bitcoin.org/es/wallets/mobile/ios/unstoppable/)
15:12:37	28113/28113	---M--	200	added ('OK')	image/png	etag:%2260064c5e-6dd1%22	https://bitcoin.org/img/screenshots/unstoppable_android.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/unstoppable_android.png	(from https://bitcoin.org/es/wallets/mobile/ios/unstoppable/)
15:12:38	54531/54531	---M--	200	added ('OK')	image/png	etag:%225f41a36d-d503%22	https://bitcoin.org/img/screenshots/wasabi.png	C:/Mis%20lugares%20Web/bitcoin/bitcoin.org/img/screenshots/wasabi.png	(from https://bitcoin.org/es/wallets/desktop/windows/wasabi/)
